Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,126.33000183105469,122.4800033569336,122.73999786376953,125.51000213623047,1211400.0,124.0296630859375
2018-01-03,127.11000061035156,125.80999755859375,126.08999633789062,126.19999694824219,677900.0,124.71150970458984
2018-01-04,128.8300018310547,125.55999755859375,126.44000244140625,128.66000366210938,865100.0,127.14249420166016
2018-01-05,128.97999572753906,126.63999938964844,128.3699951171875,127.81999969482422,945100.0,126.3124008178711
2018-01-08,128.75,126.31999969482422,127.70999908447266,128.24000549316406,808600.0,126.72746276855469
2018-01-09,128.99000549316406,126.83999633789062,128.2100067138672,127.61000061035156,551500.0,126.10488891601562
2018-01-10,128.22000122070312,125.26000213623047,127.87000274658203,125.55000305175781,843200.0,124.0691909790039
2018-01-11,128.74000549316406,125.86000061035156,126.25,127.6500015258789,1100500.0,126.14441680908203
2018-01-12,130.16000366210938,126.9800033569336,128.00999450683594,127.13999938964844,1459900.0,125.64042663574219
2018-01-16,127.79000091552734,125.7300033569336,127.68000030517578,125.83000183105469,1218500.0,124.34588623046875
2018-01-17,128.0,125.16000366210938,126.25,126.44999694824219,634500.0,124.95856475830078
2018-01-18,126.62999725341797,124.2699966430664,126.19999694824219,124.63999938964844,984700.0,123.169921875
2018-01-19,124.70999908447266,122.6500015258789,124.05999755859375,124.04000091552734,830900.0,122.57699584960938
2018-01-22,126.81999969482422,124.20999908447266,124.5199966430664,126.80000305175781,773800.0,125.304443359375
2018-01-23,127.12999725341797,124.55999755859375,126.62999725341797,125.05000305175781,1025700.0,123.57508850097656
2018-01-24,125.91999816894531,123.87999725341797,125.5,124.2300033569336,1186300.0,122.76475524902344
2018-01-25,125.33999633789062,119.56999969482422,124.5,120.25,1330600.0,118.83169555664062
2018-01-26,121.80999755859375,119.33999633789062,120.70999908447266,119.77999877929688,855400.0,118.36724090576172
2018-01-29,120.06999969482422,117.88999938964844,119.2300033569336,118.68000030517578,1004200.0,117.28022003173828
2018-01-30,117.01000213623047,112.5999984741211,117.01000213623047,114.33000183105469,1646100.0,112.98152160644531
2018-01-31,114.93000030517578,111.12999725341797,114.05000305175781,112.19999694824219,1066500.0,110.87664031982422
2018-02-01,115.58999633789062,111.97000122070312,113.04000091552734,113.41000366210938,1076100.0,112.0723648071289
2018-02-02,112.19999694824219,109.80000305175781,112.19999694824219,110.94999694824219,1162100.0,109.6413803100586
2018-02-05,111.88999938964844,107.83000183105469,110.2300033569336,107.91000366210938,1186600.0,106.63725280761719
2018-02-06,110.19999694824219,105.95999908447266,107.81999969482422,108.45999908447266,1224600.0,107.18075561523438
2018-02-07,110.23999786376953,105.70999908447266,108.44000244140625,105.91000366210938,1385700.0,104.66083526611328
2018-02-08,106.44000244140625,100.18000030517578,105.87000274658203,100.19000244140625,1465300.0,99.00830078125
2018-02-09,101.08999633789062,95.55999755859375,100.72000122070312,100.19000244140625,1769800.0,99.00830078125
2018-02-12,103.4000015258789,99.98999786376953,101.48999786376953,100.9000015258789,993400.0,99.70990753173828
2018-02-13,100.86000061035156,97.73999786376953,100.02999877929688,99.77999877929688,1507000.0,98.6031265258789
2018-02-14,102.51000213623047,98.41999816894531,99.25,102.19000244140625,1564200.0,101.06572723388672
2018-02-15,99.52999877929688,95.72000122070312,98.05000305175781,98.76000213623047,3764100.0,97.67347717285156
2018-02-16,101.04000091552734,98.18000030517578,98.26000213623047,98.7300033569336,2091400.0,97.64380645751953
2018-02-20,100.72000122070312,97.66999816894531,99.69000244140625,98.37000274658203,1450300.0,97.28777313232422
2018-02-21,98.25,95.0999984741211,98.08000183105469,95.12999725341797,1674400.0,94.08340454101562
2018-02-22,97.38999938964844,93.76000213623047,95.5999984741211,95.44000244140625,1531700.0,94.3899917602539
2018-02-23,98.7699966430664,96.0,96.30999755859375,98.69999694824219,1252400.0,97.61412811279297
