Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,256.32000732421875,252.6699981689453,254.2899932861328,255.3300018310547,599600.0,250.72218322753906
2018-01-03,264.7699890136719,258.7200012207031,260.0,260.07000732421875,682600.0,255.37667846679688
2018-01-04,264.1700134277344,261.260009765625,261.67999267578125,264.04998779296875,363200.0,259.2848205566406
2018-01-05,265.0,263.54998779296875,265.0,264.760009765625,451000.0,259.9820251464844
2018-01-08,264.8299865722656,262.1700134277344,264.8299865722656,263.29998779296875,457100.0,258.5483703613281
2018-01-09,268.8500061035156,264.0299987792969,264.5,267.9599914550781,463000.0,263.1242980957031
2018-01-10,272.3999938964844,266.0299987792969,267.95001220703125,272.0899963378906,382300.0,267.17974853515625
2018-01-11,274.010009765625,270.5899963378906,271.94000244140625,273.6199951171875,510100.0,268.68212890625
2018-01-12,278.3299865722656,273.57000732421875,274.7900085449219,276.3699951171875,429900.0,271.38250732421875
2018-01-16,276.0,254.6300048828125,276.0,258.07000732421875,1619100.0,253.4127655029297
2018-01-17,262.1499938964844,257.7300109863281,260.3800048828125,258.260009765625,893500.0,253.599365234375
2018-01-18,259.30999755859375,255.5800018310547,258.1000061035156,255.94000244140625,543500.0,251.32119750976562
2018-01-19,262.0199890136719,255.00999450683594,255.00999450683594,261.82000732421875,692300.0,257.0950622558594
2018-01-22,262.0899963378906,260.32000732421875,262.0899963378906,261.8500061035156,553400.0,257.1245422363281
2018-01-23,262.69000244140625,260.25,260.9700012207031,260.7799987792969,430500.0,256.0738220214844
2018-01-24,262.5799865722656,257.0400085449219,262.45001220703125,259.489990234375,736600.0,254.80714416503906
2018-01-25,253.02000427246094,244.97999572753906,252.74000549316406,252.85000610351562,1317900.0,248.28697204589844
2018-01-26,262.75,253.5,253.75,261.8500061035156,877900.0,257.1245422363281
2018-01-29,261.3999938964844,255.5,259.7200012207031,256.510009765625,904300.0,251.8809356689453
2018-01-30,257.8599853515625,254.0,254.0,254.58999633789062,644300.0,249.99554443359375
2018-01-31,259.94000244140625,255.02999877929688,255.97999572753906,256.6600036621094,489800.0,252.02821350097656
2018-02-01,257.989990234375,254.3699951171875,256.260009765625,257.1099853515625,281400.0,252.47007751464844
2018-02-02,255.91000366210938,249.91000366210938,255.1300048828125,249.91000366210938,441100.0,245.4000244140625
2018-02-05,249.5,238.6999969482422,247.17999267578125,238.77999877929688,959500.0,234.47088623046875
2018-02-06,242.5,232.75,233.57000732421875,241.47000122070312,1151700.0,237.11231994628906
2018-02-07,249.72999572753906,240.0800018310547,240.0800018310547,246.75,828800.0,242.2970428466797
2018-02-08,248.30999755859375,240.4199981689453,246.0800018310547,240.60000610351562,798900.0,236.25804138183594
2018-02-09,242.77000427246094,232.69000244140625,242.77000427246094,240.6699981689453,757500.0,236.32676696777344
2018-02-12,249.69000244140625,242.11000061035156,243.55999755859375,248.2899932861328,594400.0,243.80923461914062
2018-02-13,248.4499969482422,243.97000122070312,247.11000061035156,246.25999450683594,472100.0,242.372314453125
2018-02-14,250.72000122070312,245.16000366210938,246.25999450683594,250.0500030517578,466600.0,246.1024627685547
2018-02-15,250.92999267578125,237.0500030517578,250.8000030517578,240.64999389648438,1333100.0,236.8508758544922
