Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,296.989990234375,295.3999938964844,295.75,296.8399963378906,2978900.0,288.0162658691406
2018-01-03,298.5,295.4700012207031,295.94000244140625,297.79998779296875,3211200.0,288.94775390625
2018-01-04,298.4200134277344,295.4700012207031,297.94000244140625,296.6700134277344,4171700.0,287.8513488769531
2018-01-05,308.8900146484375,296.7200012207031,296.7699890136719,308.8399963378906,6177700.0,299.6595764160156
2018-01-08,310.8599853515625,305.75,308.6600036621094,310.1499938964844,4124900.0,300.93060302734375
2018-01-09,319.9100036621094,310.489990234375,310.5899963378906,318.42999267578125,5641300.0,308.9645080566406
2018-01-10,322.1499938964844,315.5,317.489990234375,320.260009765625,4479300.0,310.7401123046875
2018-01-11,328.3999938964844,321.19000244140625,322.1300048828125,328.1199951171875,4635300.0,318.366455078125
2018-01-12,336.8800048828125,330.3800048828125,330.3800048828125,336.2099914550781,6559300.0,326.2159729003906
2018-01-16,347.7300109863281,331.3299865722656,339.8999938964844,335.1600036621094,12305500.0,325.1971740722656
2018-01-17,352.2300109863281,336.4100036621094,337.7300109863281,351.010009765625,9699900.0,340.5760498046875
2018-01-18,350.8299865722656,339.1499938964844,350.70001220703125,340.1600036621094,9458600.0,330.048583984375
2018-01-19,344.0,335.75,341.6700134277344,337.7300109863281,7264400.0,327.6907958984375
2018-01-22,341.3800048828125,332.0400085449219,335.2900085449219,338.0,6792900.0,327.9527587890625
2018-01-23,338.94000244140625,334.80999755859375,338.3399963378906,335.5899963378906,4537800.0,325.6144104003906
2018-01-24,338.989990234375,334.1400146484375,336.20001220703125,334.69000244140625,4205400.0,324.7411804199219
2018-01-25,343.6199951171875,335.29998779296875,336.2099914550781,343.1099853515625,4747500.0,332.9108581542969
2018-01-26,345.9800109863281,341.25,344.3299865722656,343.2200012207031,5236300.0,333.017578125
2018-01-29,344.4800109863281,340.1000061035156,341.2300109863281,340.82000732421875,3324900.0,330.68896484375
2018-01-30,339.9800109863281,334.1600036621094,339.1700134277344,337.7099914550781,4983100.0,327.67138671875
2018-01-31,360.9700012207031,351.6199951171875,360.5,354.3699951171875,11409600.0,343.83612060546875
2018-02-01,361.45001220703125,352.0400085449219,352.95001220703125,356.94000244140625,6067600.0,346.3298034667969
2018-02-02,355.20001220703125,348.70001220703125,354.0,348.9100036621094,5486100.0,338.5384216308594
2018-02-05,350.0,317.3900146484375,342.6700134277344,328.8800048828125,10511300.0,319.1038513183594
2018-02-06,341.6700134277344,317.6499938964844,320.0,340.9100036621094,11935100.0,330.77630615234375
2018-02-07,353.5899963378906,339.8699951171875,340.5199890136719,348.1199951171875,7946700.0,337.7719421386719
2018-02-08,349.0,329.3999938964844,348.0,329.6600036621094,8295900.0,321.43963623046875
2018-02-09,337.80999755859375,319.25,333.54998779296875,332.8299865722656,8833000.0,324.5305480957031
2018-02-12,347.75,335.1300048828125,336.57000732421875,343.79998779296875,6885000.0,335.22698974609375
2018-02-13,347.8800048828125,340.2900085449219,340.45001220703125,343.1600036621094,4030200.0,334.6029968261719
2018-02-14,347.42999267578125,341.1700134277344,341.3399963378906,344.8500061035156,4340200.0,336.2508544921875
2018-02-15,356.54998779296875,348.04998779296875,348.4700012207031,356.4599914550781,5827500.0,347.57135009765625
2018-02-16,359.5,353.510009765625,356.5899963378906,355.0400085449219,5211600.0,346.186767578125
2018-02-20,357.7900085449219,351.3999938964844,352.0,353.3500061035156,4303400.0,344.5389404296875
2018-02-21,360.80999755859375,351.75,352.55999755859375,352.3699951171875,5258600.0,343.58331298828125
2018-02-22,358.07000732421875,352.6400146484375,354.6499938964844,355.9200134277344,3414300.0,347.0448303222656
2018-02-23,358.7699890136719,353.07000732421875,358.17999267578125,356.6600036621094,3355400.0,347.766357421875
2018-02-26,364.04998779296875,358.2099914550781,359.5,363.4800109863281,4148100.0,354.4162902832031
2018-02-27,369.8900146484375,363.29998779296875,364.6000061035156,364.6400146484375,4774100.0,355.54736328125
2018-02-28,371.6000061035156,362.2099914550781,366.79998779296875,362.2099914550781,5472900.0,353.1779479980469
2018-03-01,362.739990234375,346.3999938964844,362.3299865722656,349.69000244140625,8978000.0,340.97015380859375
2018-03-02,346.0899963378906,335.29998779296875,341.82000732421875,344.6700134277344,10021300.0,336.0753479003906
2018-03-05,354.7699890136719,336.6099853515625,338.0,352.75,8140200.0,343.953857421875
2018-03-06,355.2099914550781,346.0199890136719,354.239990234375,348.9200134277344,4888300.0,340.2193603515625
2018-03-07,348.4100036621094,339.5,341.5199890136719,347.0400085449219,4575700.0,338.38623046875
2018-03-08,352.5,343.95001220703125,349.510009765625,348.7300109863281,4319900.0,340.03411865234375
2018-03-09,354.8900146484375,350.2300109863281,352.6499938964844,354.5199890136719,3538300.0,345.6797180175781
2018-03-12,355.2300109863281,343.260009765625,355.20001220703125,344.19000244140625,6088800.0,335.6072998046875
2018-03-13,347.8800048828125,337.6099853515625,345.32000732421875,338.6700134277344,5443800.0,330.2249450683594
2018-03-14,340.5199890136719,322.29998779296875,339.7900085449219,330.260009765625,13057900.0,322.0246887207031
2018-03-15,332.9200134277344,322.9100036621094,332.29998779296875,329.9800109863281,8766000.0,321.75164794921875
2018-03-16,330.8299865722656,325.6300048828125,329.82000732421875,330.4700012207031,9329000.0,322.2294616699219
2018-03-19,333.3299865722656,326.7799987792969,327.45001220703125,331.760009765625,6328900.0,323.4873046875
2018-03-20,339.70001220703125,331.0,331.8399963378906,337.6300048828125,6500500.0,329.21087646484375
2018-03-21,341.9100036621094,335.1700134277344,337.07000732421875,337.1000061035156,4056300.0,328.6941223144531
2018-03-22,332.67999267578125,319.010009765625,330.1099853515625,319.6099853515625,7282200.0,311.64019775390625
2018-03-23,331.1400146484375,318.32000732421875,320.1499938964844,321.0,7237500.0,312.9955749511719
2018-03-26,331.94000244140625,323.5899963378906,330.4800109863281,328.9700012207031,5392900.0,320.7668762207031
2018-03-27,334.8800048828125,319.0,331.510009765625,321.1199951171875,5355500.0,313.112548828125
2018-03-28,323.239990234375,311.1700134277344,321.8500061035156,320.0199890136719,5634700.0,312.0400085449219
2018-03-29,330.4800109863281,322.0,323.3800048828125,327.8800048828125,3652100.0,319.70404052734375
2018-04-02,329.94000244140625,317.1700134277344,325.20001220703125,322.44000244140625,5024900.0,314.399658203125
2018-04-03,331.1000061035156,323.0899963378906,324.760009765625,330.82000732421875,4783100.0,322.5707092285156
2018-04-04,327.80999755859375,311.8800048828125,312.29998779296875,327.44000244140625,8235700.0,319.2749938964844
2018-04-05,338.9599914550781,330.260009765625,330.5899963378906,336.3999938964844,6220000.0,328.0115661621094
2018-04-06,334.5899963378906,322.2099914550781,330.6099853515625,326.1199951171875,5713600.0,317.9879150390625
2018-04-09,334.8800048828125,322.04998779296875,332.25,322.4800109863281,4931700.0,314.43865966796875
2018-04-10,336.69000244140625,329.54998779296875,331.3500061035156,334.8299865722656,5552000.0,326.4806823730469
2018-04-11,337.57000732421875,326.30999755859375,331.6000061035156,327.3599853515625,4573500.0,319.1969909667969
2018-04-12,338.3500061035156,330.4599914550781,331.9800109863281,337.4800109863281,4325000.0,329.06463623046875
2018-04-13,339.6700134277344,326.6000061035156,338.989990234375,329.2799987792969,4733500.0,321.0691223144531
2018-04-16,333.2200012207031,327.6300048828125,332.3399963378906,331.7699890136719,3901400.0,323.49700927734375
2018-04-17,339.739990234375,333.6499938964844,334.7300109863281,336.7200012207031,3381800.0,328.3235778808594
2018-04-18,342.3999938964844,337.17999267578125,338.3299865722656,341.0,3117500.0,332.4968566894531
2018-04-19,342.4100036621094,337.5,340.19000244140625,340.6400146484375,3006800.0,332.1458435058594
2018-04-20,341.3999938964844,335.04998779296875,340.7300109863281,338.6700134277344,3038000.0,330.2249450683594
2018-04-23,341.260009765625,336.0,339.54998779296875,338.8399963378906,2765600.0,330.3907165527344
2018-04-24,347.6700134277344,323.2799987792969,343.1700134277344,329.05999755859375,7051800.0,320.85455322265625
2018-04-25,344.9100036621094,330.5199890136719,338.1199951171875,342.8599853515625,11023600.0,334.31048583984375
